id,text,user_listed_count,user_favourites_count,user_followers_count,user_friends_count,geo_coords,place_coords,place_name,created_at,user_name,source,user_statuses_count,user_id,user_location,user_description,user_screen_name,retweet_count,hashtag
820101213907628032,#HonoluluHawaii where y'all at? Can we drink? ,5,542,774,1087,,"[[-158.025199,21.312725],[-158.025199,21.376774],[-157.92646,21.376774],[-157.92646,21.312725]]",Joint Base Pearl Harbor-Hickam,2017-01-14 02:52:20,"♥️ Rick James, bitch",Twitter for iPhone,7677,2611530507,somewhere thuggin' .,Rest In Paradise Uncle Scottie. US Navy Sailor. ⚓,JuyasNewTwitta,0,HonoluluHawaii
820101248993017856,"I could really use- a cassette tape audio adapter, colorful string, and a portable stove. If you would like to donate, I'd be happy. ",13,11669,992,827,,"[[-156.008921,19.615529],[-156.008921,19.71363],[-155.961578,19.71363],[-155.961578,19.615529]]",Kailua,2017-01-14 02:52:29,binya,Twitter for iPhone,35756,41108193,hawaii,,AirinLeeKells,0,
820101140406747137,"No matter where I am, ball is life ✔️ @ Lanikai Beach,Kailua https://t.co/KapqwhWTh3 ",1,1215,215,200,"21.398243,-157.7293","[[-157.765901,21.352946],[-157.765901,21.428447],[-157.705775,21.428447],[-157.705775,21.352946]]",Kailua,2017-01-14 02:52:03,Pedro Sales,Instagram,998,1480951838,"Honolulu, HI",Oahu 🌺 | 🇧🇷🇬🇷,OriginalPedro95,0,
820101160056950784,@Magnitowasright just checked &amp; I blocked that jerk ,417,4736,25222,17797,,"[[-158.028613,21.306027],[-158.028613,21.332114],[-157.990042,21.332114],[-157.990042,21.306027]]",Ewa Beach,2017-01-14 02:52:07,°\(ッ)/° Punk Sports,Twitter for iPhone,183635,178228905,"Oahu, Hawaii.","í ❤ 2 lαugh, вє ín thє cσmpαnч σf pσsítívє☯ pєσplє, rєαd, drínk gσσd wínє & dαncє 2 grєαt musíc. RN, αnímαl lσvєr ஜgσdஜ ⛔nσ #ImWithHer 🚫I BLOCK RWNJ🚫",RIAWAHINE,0,
820101176611852288,Trying to enjoy my life before I have little offsprings invading my privacy. ,21,966,2460,2592,,"[[-158.08295,21.501036],[-158.08295,21.551929],[-157.991712,21.551929],[-157.991712,21.501036]]",Whitmore Village,2017-01-14 02:52:11,2️⃣2️⃣9️⃣❤️,Twitter for iPhone,30894,117871860,229 ✈️ 808,#229Breed. 2️⃣1️⃣. 💍 @RealWorldBlack. AMOSC: sincerely_eln,TheRealEsse,0,
820101596176519168,Just found out fergie was here a day ago. I am a livid baby!! ,0,331,258,210,,"[[-156.44312,20.680484],[-156.44312,20.680484],[-156.44312,20.680484],[-156.44312,20.680484]]",Four Seasons Serenity Pool Cabana,2017-01-14 02:53:51,Taylor Holland,Twitter for iPhone,546,3306603397,"Fresno, CA",kkg,t_hollermf,0,
820101480598224896,"@tkimoro Do some research on ""Dan Rather fake documents""How much time did Rather spend ""investigating"" before he went on his TV show? ",67,33147,635,227,,"[[-157.765901,21.352946],[-157.765901,21.428447],[-157.705775,21.428447],[-157.705775,21.352946]]",Kailua,2017-01-14 02:53:24,HURRICANEPAUL,Twitter Web Client,37492,528893228,Kailua Hawaii,65 year old 'local haole' Surf Bum & Visionary - born & raised in Hawaii -- ^^^ That's me surfing Waikiki 6 yrs. ago when I was 59,HURRICANEPAUL,0,
820101392350097410,The bored I am the more I prolong the babies. I ain't having no babies until I fully live my life to MY satisfaction 🤗 ,21,966,2460,2592,,"[[-158.08295,21.501036],[-158.08295,21.551929],[-157.991712,21.551929],[-157.991712,21.501036]]",Whitmore Village,2017-01-14 02:53:03,2️⃣2️⃣9️⃣❤️,Twitter for iPhone,30895,117871860,229 ✈️ 808,#229Breed. 2️⃣1️⃣. 💍 @RealWorldBlack. AMOSC: sincerely_eln,TheRealEsse,0,
820101426986762241,Lunch with my Lula Sister Christina and her bff Tiana.… https://t.co/nGoiHgukjI ,10,290,841,1716,"21.29483833,-157.84494194","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2017-01-14 02:53:11,Autumn,Instagram,4671,134296069,Hawaii,Mommy...divorced...realtor...foodie...baker...hopeless romantic...,Auts63,0,
820101880411877376,@Magnitowasright no worries-always good to clarify. We're living in crazy times. Makes me wonder how many coworkers &amp; neighbors r nuts 🥜 ,417,4736,25223,17798,,"[[-158.044905,21.303603],[-158.044905,21.328864],[-158.013973,21.328864],[-158.013973,21.303603]]",Ocean Pointe,2017-01-14 02:54:59,°\(ッ)/° Punk Sports,Twitter for iPhone,183636,178228905,"Oahu, Hawaii.","í ❤ 2 lαugh, вє ín thє cσmpαnч σf pσsítívє☯ pєσplє, rєαd, drínk gσσd wínє & dαncє 2 grєαt musíc. RN, αnímαl lσvєr ஜgσdஜ ⛔nσ #ImWithHer 🚫I BLOCK RWNJ🚫",RIAWAHINE,0,
820101871817760768,I hate people who drive four runners because they keep me from going 50 down meheula ,6,42117,364,350,,"[[-158.024092,21.458474],[-158.024092,21.489391],[-157.975278,21.489391],[-157.975278,21.458474]]",Mililani Mauka,2017-01-14 02:54:57,A. Hipo(lit)o,Twitter for iPhone,11534,460876209,"Hawaii, USA","In a room full of art, i'd still stare at you // I want to sit under my own vine",Yaboiandyy,0,
820101879082291201,let the rain fall down and wake my dreams 🎶 ☔️ @ Lulumahu Falls Trail https://t.co/n2YQ71PrtD ,1,3905,115,118,"21.35394639,-157.81117122","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2017-01-14 02:54:59,Hannah Dennett,Instagram,6001,799831238,,Love anything and your heart will be broken - C.S. Lewis,_hannahjo,0,
820101800401440769,#notrainingwheels @ Manoa Valley District Park https://t.co/rLyJkDsjdB ,1,1407,125,620,"21.31473303,-157.80839311","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2017-01-14 02:54:40,jnmvem,Instagram,647,448624043,"Honolulu, HI","positive vibes to all!!! Husband, father , beachbum & foodie",JNMvem,0,notrainingwheels
820101738640252934,@KauaiCoffeeCo Ha. tried a bunch. Liked the peaberry! ,70,1379,1120,1931,,"[[-159.603987,21.90065],[-159.603987,21.930376],[-159.570863,21.930376],[-159.570863,21.90065]]",Hanapepe,2017-01-14 02:54:25,donholt99,Twitter for iPhone,12793,29235560,"Little Elm, TX","RETIRED newspaper editor living in Little Elm, Texas. I'm entitled to my opinion; so are you. A lover of beaches, volcanoes.",donholt99,0,
820101649888735232,This is my year to travel just not to Afghanistan 😩. I ain't with the deployment. ,21,966,2460,2592,,"[[-158.08295,21.501036],[-158.08295,21.551929],[-157.991712,21.551929],[-157.991712,21.501036]]",Whitmore Village,2017-01-14 02:54:04,2️⃣2️⃣9️⃣❤️,Twitter for iPhone,30896,117871860,229 ✈️ 808,#229Breed. 2️⃣1️⃣. 💍 @RealWorldBlack. AMOSC: sincerely_eln,TheRealEsse,0,
820102132418297856,i miss dancing hula ,2,1714,597,464,,"[[-158.037918,21.384461],[-158.037918,21.405399],[-158.015309,21.405399],[-158.015309,21.384461]]",Village Park,2017-01-14 02:55:59,lei🍭,Twitter for iPhone,3501,2955886957,,j.kaawaloa❥,mamaleei,0,
820102122335109120,Anybody in Hawai'i wanna go out to bar or anything? I'll wait. 👁👁 ,21,966,2460,2592,,"[[-158.08295,21.501036],[-158.08295,21.551929],[-157.991712,21.551929],[-157.991712,21.501036]]",Whitmore Village,2017-01-14 02:55:57,2️⃣2️⃣9️⃣❤️,Twitter for iPhone,30897,117871860,229 ✈️ 808,#229Breed. 2️⃣1️⃣. 💍 @RealWorldBlack. AMOSC: sincerely_eln,TheRealEsse,0,
820102355047878656,North Shore Oahu #dji #djimavic #djimavicpro #haleiwa #aliibeach #northshore #northshoreoahu… https://t.co/PJcv0Gw4or ,0,26,49,800,"21.28468739,-157.83638265","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2017-01-14 02:56:52,Tom Burtness,Instagram,51,362214192,Makakilo,,tburt50,0,dji; djimavic; djimavicpro; haleiwa; aliibeach; northshore; northshoreoahu
820102382579171328,I know y'all not this boring 😩 ,21,966,2460,2592,,"[[-158.08295,21.501036],[-158.08295,21.551929],[-157.991712,21.551929],[-157.991712,21.501036]]",Whitmore Village,2017-01-14 02:56:59,2️⃣2️⃣9️⃣❤️,Twitter for iPhone,30898,117871860,229 ✈️ 808,#229Breed. 2️⃣1️⃣. 💍 @RealWorldBlack. AMOSC: sincerely_eln,TheRealEsse,0,
820102246922788864,"""Thinking everyone has the same heart as you will leave you fucked up"" ",6,2652,225,183,,"[[-158.032127,21.36976],[-158.032127,21.399415],[-157.990212,21.399415],[-157.990212,21.36976]]",Waipahu,2017-01-14 02:56:27,Charmaine C,Twitter for iPhone,7065,32312420,,,mainejoy,0,
820102173690241024,@chelsie_claire YOU WANNA SEE EVERYONE 🙄🙄🙄😂 ,0,1426,296,298,,"[[-158.028613,21.306027],[-158.028613,21.332114],[-157.990042,21.332114],[-157.990042,21.306027]]",Ewa Beach,2017-01-14 02:56:09,Maui Diego,Twitter for iPhone,10013,3391758134,,Penguins,maui_diego,0,
820102514406092800,@LynnKawano @HawaiiNewsNow I'm sure it was thoroughly scrubbed beforehand. ,3,2567,77,88,,"[[-155.184552,19.656471],[-155.184552,19.738955],[-154.990994,19.738955],[-154.990994,19.656471]]",Hilo,2017-01-14 02:57:30,HumanNature,Twitter for iPhone,2545,2364906223,,What are you living for and what is preventing you from being the best you?,DCBinHawaii,0,
820102392758681600,Can someone  print me something ,2,5196,257,237,,"[[-158.032127,21.36976],[-158.032127,21.399415],[-157.990212,21.399415],[-157.990212,21.36976]]",Waipahu,2017-01-14 02:57:01,P R I N C E,Twitter for iPhone,10444,4154932874,94,Whs C/o 18' | 16 | IG: prrrince94 | 👻 : prrrince94,PRRRINCEEEY,0,
820102443182661635,I am looking for a buyer on 55-025 Lanihuli Street #Laie #HI  #realestate https://t.co/DR9NKzhWXj https://t.co/TSlSThu5QL ,26,1235,85,427,"21.650716,-157.926078","[[-157.938319,21.625099],[-157.938319,21.661968],[-157.912018,21.661968],[-157.912018,21.625099]]",Laie,2017-01-14 02:57:13,Nina Thompson,circlepix,963,4057540633,"Honolulu, HI","Real Estate Negotiations, CNE, Realtor Honolulu Ha'waii, Real Estate Broker Boston MA, News junkie,Email Realtor808@gmail.com",ninathompson808,0,Laie; HI; realestate
820102886369566720,You fucked me up so bad ,4,29757,603,447,,"[[-156.488217,20.713353],[-156.488217,20.797329],[-156.430615,20.797329],[-156.430615,20.713353]]",Kihei,2017-01-14 02:58:59,adri,Twitter for iPhone,17194,2396673396,"Kihei, HI","Maui, Hawaiʻi",xoxoadrrii,0,
820102826877562880,"@Magnitowasright yeah you're so right. I lost at least 1 friend over this. She us a college educated, white woman w/her own business ",417,4736,25223,17798,,"[[-158.028613,21.306027],[-158.028613,21.332114],[-157.990042,21.332114],[-157.990042,21.306027]]",Ewa Beach,2017-01-14 02:58:45,°\(ッ)/° Punk Sports,Twitter for iPhone,183637,178228905,"Oahu, Hawaii.","í ❤ 2 lαugh, вє ín thє cσmpαnч σf pσsítívє☯ pєσplє, rєαd, drínk gσσd wínє & dαncє 2 grєαt musíc. RN, αnímαl lσvєr ஜgσdஜ ⛔nσ #ImWithHer 🚫I BLOCK RWNJ🚫",RIAWAHINE,0,
820102720757460992,@billmurraysgf yessss 💕💕💕💕 and then I can spend time with you ,4,11449,364,214,,"[[-157.826522,21.408367],[-157.826522,21.438983],[-157.792604,21.438983],[-157.792604,21.408367]]",Heeia,2017-01-14 02:58:20,carl gallagher,Twitter for iPhone,7201,1467783564,"Kaneohe, HI",I moved to Hawaii because of Lost,hotwhitemom,0,
820103113327529984,"NEW GOVT. SUPPRESSION E,XIST TOO ALL. POOREST OF ALL,LARGER THAN LIFE, HARDER TOO FALL,BETTER TOO GAIN. SORRY TOO TELL, FELT SO ASHAME https://t.co/hAmYSSVSEg ",3,1132,564,5001,,"[[-158.032127,21.36976],[-158.032127,21.399415],[-157.990212,21.399415],[-157.990212,21.36976]]",Waipahu,2017-01-14 02:59:53,YLH MERRY HOLIDAYS G,Twitter for Android,3397,782334154054643716,"Pearl City, HI",Hawaiian CAUCASIAN G RoyaLTY@BRITISHUK@SAMAONAMERIBlackChristians@Yholck@Hotmail.comAMERICANASIAN@Yholck1965yahoo.coJewish Royalty @Yholck@Biblemarriages.com,YolandaLHolck1,0,
820103040837353472,There's like 0 wind today ,1,702,1232,649,,"[[-158.025199,21.312725],[-158.025199,21.376774],[-157.92646,21.376774],[-157.92646,21.312725]]",Joint Base Pearl Harbor-Hickam,2017-01-14 02:59:36,Air Godly,Twitter for iPhone,13450,1023602204,BX✈️Hawaii,⚓️,_ajcv,0,
820102957853093888,Arrived in the islands! @ Honolulu International Airport https://t.co/Y1TC8g5U9m ,6,37,53,107,"21.318611,-157.9225","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2017-01-14 02:59:16,Paul O'Donnell,Instagram,1050,35236007,Chicago,"Making you think, guys...  making you think.",paulyochicago,0,
820102907941056512,I took this from @strongsportsgym.  President Roosevelt had several flaws but he got this right.… https://t.co/QWAWWypRmt ,1298,6278,118865,1426,"21.29344577,-157.85100923","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2017-01-14 02:59:04,FRANK TRIGG,Instagram,50648,21671528,"Los Angeles, CA","Stunt performer, Actor, SAG/AFTRA, @ufc Hall Of Fame, COMMAND MMA Certified Referee and Judge, commentator, TV/ Radio Host.",FRANKTRIGG,0,
820103344244932609,Hanging out with great friends. #golfklipper https://t.co/8JAzxFXjs7 ,1,21,27,22,,"[[-157.765901,21.352946],[-157.765901,21.428447],[-157.705775,21.428447],[-157.705775,21.352946]]",Kailua,2017-01-14 03:00:48,Dan Preciado,Twitter for iPhone,103,2900048491,,Senior Pastor Kailua Assembly of God http://www.kagchurch.org,DanPreciado,0,golfklipper
820103267027853312,ho russelle forever 💗💗 @gvryellejxyce @russelsprouts_ ,2,10319,211,144,,"[[-158.018703,21.390995],[-158.018703,21.415112],[-157.991593,21.415112],[-157.991593,21.390995]]",Waikele,2017-01-14 03:00:30,deziree may 🥑,Twitter for iPhone,3479,2189506466,"Ewa Beach, HI",waipahu high '20 | clarinet |,dvzireem,0,
820103227756740608,FRESH COCONUT :') #selca @ Polynesian Cultural Center's Resource for Hawaii's Educators https://t.co/6bjLoPAVyB ,5,124,110,59,"21.6408201,-157.9209727","[[-157.938319,21.625099],[-157.938319,21.661968],[-157.912018,21.661968],[-157.912018,21.625099]]",Laie,2017-01-14 03:00:20,Sayu,Instagram,855,996823158,"Los Angeles, California","Cosplayer, food enthusiast, and a tator tot.[IG] @justsayu",AdventurerSaiyu,0,selca
820103150455488512,Best food truck in Waikiki!!! https://t.co/Sl3zes0HUE ,2,69,59,118,,"[[-157.822509,21.26836],[-157.822509,21.26836],[-157.822509,21.26836],[-157.822509,21.26836]]",Queen's Beach,2017-01-14 03:00:02,martha hernadez,Twitter for iPhone,570,95980284,San Jose,Hello! welcome to my thoughts aka life complaints.,marthacu42,0,
820103156998803456,It's 5 o'clock in Honolulu. ,88,14887,935,1,"21.30694,-157.85833","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2017-01-14 03:00:04,5 O'Clock Somewhere,5 O'Clock Somewhere,28861,2202066812,,Follow us to know when it's time for a drink. @bugloaf made me.,5oclockbot,0,
820103559278530561,My work view before flying home. Life is tough sometimes. 8-) @ Lihue Airport https://t.co/k6dyx4Pfw0 ,151,649,4101,4560,"21.976111,-159.338889","[[-159.390295,21.946465],[-159.390295,21.995001],[-159.329778,21.995001],[-159.329778,21.946465]]",Lihue,2017-01-14 03:01:39,Ian Kitajima,Instagram,13275,7321812,"iPhone: 21.625465,-158.076046","Tech Sherpa, Translator, Storyteller, Talent Agent, Jedi (in training) at Oceanit (cutting edge Mind2Market firm)",ikitajima,0,
820103402638090242,"@Magnitowasright me too. Those idiots voted away their healthcare, Medicare, and tax breaks ",417,4736,25223,17798,,"[[-158.028613,21.306027],[-158.028613,21.332114],[-157.990042,21.332114],[-157.990042,21.306027]]",Ewa Beach,2017-01-14 03:01:02,°\(ッ)/° Punk Sports,Twitter for iPhone,183638,178228905,"Oahu, Hawaii.","í ❤ 2 lαugh, вє ín thє cσmpαnч σf pσsítívє☯ pєσplє, rєαd, drínk gσσd wínє & dαncє 2 grєαt musíc. RN, αnímαl lσvєr ஜgσdஜ ⛔nσ #ImWithHer 🚫I BLOCK RWNJ🚫",RIAWAHINE,0,
820103412368949248,Hilo HI Fri Jan 13th PM Forecast: TONIGHT Hazy SATURDAY Hazy ,4,0,215,0,"19.6686,-155.3062","[[-178.443593,18.86546],[-178.443593,28.517269],[-154.755792,28.517269],[-154.755792,18.86546]]",Hawaii,2017-01-14 03:01:04,"Hilo, Hawaii",TownTweet,1793,337884631,"Hilo, HI","Follow us for the latest news, weather, events and emergency notices for Hilo, HI",HiloHawaii_,0,
820103417012113408,Honolulu HI Fri Jan 13th PM Forecast: TONIGHT Hazy Lo 65 SATURDAY Hazy Hi 81 ,3,0,101,21,"21.3278,-157.8294","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2017-01-14 03:01:06,"Honolulu, Hawaii",TownTweet,1702,337880435,"Honolulu, HI","Follow us for the latest news, weather, events and emergency notices for Honolulu, HI",HonoluluHI_,0,
820103420455612416,Kailua HI Fri Jan 13th PM Forecast: TONIGHT Hazy Lo 65 SATURDAY Hazy Hi 81 ,2,0,115,29,"21.3914,-157.7528","[[-157.790493,21.351252],[-157.790493,21.40768],[-157.744374,21.40768],[-157.744374,21.351252]]",Maunawili,2017-01-14 03:01:06,"Kailua, Hawaii",TownTweet,1209,492846567,"Kailua, HI","Follow us for the latest news, weather, events and emergency notices for Kailua, HI",Kailua_HI,0,
820103423223885824,Kaneohe HI Fri Jan 13th PM Forecast: TONIGHT Hazy Lo 65 SATURDAY Hazy Hi 81 ,0,0,55,0,"21.4402,-157.8324","[[-157.862463,21.424797],[-157.862463,21.455791],[-157.807145,21.455791],[-157.807145,21.424797]]",Ahuimanu,2017-01-14 03:01:07,"Kaneohe, Hawaii",TownTweet,1665,360413948,"Kaneohe, HI","Follow us for the latest news, weather, events and emergency notices for Kaneohe, HI",Kaneohe_HI,0,
820103425857847296,Waipahu HI Fri Jan 13th PM Forecast: TONIGHT Hazy Lo 65 SATURDAY Hazy Hi 81 ,0,0,15,0,"21.4231,-158.0325","[[-178.443593,18.86546],[-178.443593,28.517269],[-154.755792,28.517269],[-154.755792,18.86546]]",Hawaii,2017-01-14 03:01:08,"Waipahu, Hawaii",TownTweet,1684,353445788,"Waipahu, HI","Follow us for the latest news, weather, events and emergency notices for Waipahu, HI",Waipahu_HI,0,
820103427917221888,Turtle and Julie 2005  #beach #surf #ocean #blackandwhite #vortex #outdoor #buyart #surfing… https://t.co/ZREx2AtwR6 ,28,119,312,1487,"21.640296,-158.063779","[[-158.073798,21.626438],[-158.073798,21.692751],[-158.017588,21.692751],[-158.017588,21.626438]]",Pupukea,2017-01-14 03:01:08,Stephane lacasa,Instagram,1063,613056545,"Hawaii,USA.","specialize in surf photography, wave photo and landscapes. https://www.facebook.com/stephanelacasaphotography?ref=hl http://stephanelacasaphotography.com",stephanelacasa,0,beach; surf; ocean; blackandwhite; vortex; outdoor; buyart; surfing
820103825298231296,Can't wait for another amazing semester with good friends on the rock 🤙🏾🌴🌺 @ Oahu https://t.co/vC16pg1sUw ,0,917,254,326,"21.3684389,-157.9165731","[[-157.937712,21.355729],[-157.937712,21.393936],[-157.897921,21.393936],[-157.897921,21.355729]]",Halawa,2017-01-14 03:02:43,David Kamenar,Instagram,1833,747487231,,NJ|HI,David_Kamenar,0,
820103834655596544,Take me back🌺🌴🍍 https://t.co/zQgUINdJRV ,0,1516,213,116,,"[[-156.696704,20.911087],[-156.696704,20.950546],[-156.674143,20.950546],[-156.674143,20.911087]]",Kaanapali,2017-01-14 03:02:45,ραιgє ∞,Twitter for iPhone,2878,1021489340,,"walk by faith, not by fear",paigepavis_,0,
820104080047607811,"30 min picking per container.. 6,000 pineapples pick per session.. age of worker 60 + @ Maui… https://t.co/ZWn6sVhk85 ",2,230,95,217,"20.86802188,-156.34073108","[[-156.351318,20.846325],[-156.351318,20.885563],[-156.313427,20.885563],[-156.313427,20.846325]]",Haliimaile,2017-01-14 03:03:44,Cliff R. Libed,Instagram,765,33737050,UncleCliff808Maui,"Hawaiian Outrigger Canoe Paddler/ Ocean and Nature Person, head coach Maui High, love life, live in the moment..",Sixseat,0,
820104023810441217,Friday the 13th is my lucky day. Still happy that I finally got my permit and a job. Tomorrow we celebrate. ,1,6636,184,138,,"[[-158.048025,21.321044],[-158.048025,21.350693],[-158.004882,21.350693],[-158.004882,21.321044]]",Ewa Gentry,2017-01-14 03:03:30,.,Twitter for iPhone,20277,177413120,HI / MNL,NBQ 💍 XII.XX.MMXIV . 20,ArielleJoyx,0,
820103958551113730,Never thought I'd be performing in Maui. It feel like a dream but it's not this shit real life. ,4,3258,656,1172,,"[[-155.184552,19.656471],[-155.184552,19.738955],[-154.990994,19.738955],[-154.990994,19.656471]]",Hilo,2017-01-14 03:03:15,DannnyRose,Twitter for iPhone,8948,477021684,Garden Grove,"•Bookings & Features: DRosebookings@yahoo.com New Single Out Now!! DannnyRose - ""Who I Be"" Link in bio ⬇️",KidsDope,0,
820104001546907648,"@cdnbeer @mauibrewingco @HalfPintsBrewCo it's a win-win to me, both beers are insanely great and neither have access to the other #winning ",14,464,257,251,,"[[-156.5369,20.860213],[-156.5369,20.916384],[-156.480503,20.916384],[-156.480503,20.860213]]",Wailuku,2017-01-14 03:03:25,Miguel P. Cloutier,Twitter for Android,1171,477487969,Winnipeg / Vancouver,Beer slut / brewer. Living the midlife crisis dream. Doing beer stuff @HalfPintsBrewCo.,miguelcloutier,0,winning
820103950149877760,"can't wait to meet someone and have our love grow strong, adopt a puppy &amp; have our love grow even stronger. omg ",2,2556,716,824,,"[[-157.765901,21.352946],[-157.765901,21.428447],[-157.705775,21.428447],[-157.705775,21.352946]]",Kailua,2017-01-14 03:03:13,syd fuller,Twitter for iPhone,4830,3087926974,"Honolulu, HI",no such thing as a life that's better than yours,syddfull,0,
820104626015875073,When you dizzy AF from medication but you go to the gym anyways because you ain't no bitch🙃 ,2,5445,706,197,,"[[-156.5369,20.860213],[-156.5369,20.916384],[-156.480503,20.916384],[-156.480503,20.860213]]",Wailuku,2017-01-14 03:05:54,Shawtii Hogan,Twitter for iPhone,7379,2458609052,"Maui, Hawaii",Mrs. Johnston | IG: jazmynariana,ShawtiiHogan,0,
820104561012506624,Boy do I want you ,0,780,73,16,,"[[-156.488217,20.713353],[-156.488217,20.797329],[-156.430615,20.797329],[-156.430615,20.713353]]",Kihei,2017-01-14 03:05:38,Tay,Twitter for iPhone,406,705683365710602240,"Hawaii, USA",CP: Tsqueezy,tstutz808,0,
820104479890513921,@billmurraysgf okay!!! I think I'll fly in the end of march!! But I'll definitely let you know!! ,4,11451,364,214,,"[[-157.826522,21.408367],[-157.826522,21.438983],[-157.792604,21.438983],[-157.792604,21.408367]]",Heeia,2017-01-14 03:05:19,carl gallagher,Twitter for iPhone,7203,1467783564,"Kaneohe, HI",I moved to Hawaii because of Lost,hotwhitemom,0,
820104852483227649,@pastoresapril that ass tho ,2,5446,706,197,,"[[-156.5369,20.860213],[-156.5369,20.916384],[-156.480503,20.916384],[-156.480503,20.860213]]",Wailuku,2017-01-14 03:06:48,Shawtii Hogan,Twitter for iPhone,7379,2458609052,"Maui, Hawaii",Mrs. Johnston | IG: jazmynariana,ShawtiiHogan,0,
820104706890399744,tired ,1,22588,525,487,,"[[-158.048025,21.321044],[-158.048025,21.350693],[-158.004882,21.350693],[-158.004882,21.321044]]",Ewa Gentry,2017-01-14 03:06:13,serenah🥀,Twitter for iPhone,16331,2689795412,on daddy josh's dick,Im obsessed with my man hbu,xxserenah,0,
820105022021115906,I knew this day was coming soon 😅👌🏽 ,3,2531,389,763,,"[[-158.025199,21.312725],[-158.025199,21.376774],[-157.92646,21.376774],[-157.92646,21.312725]]",Joint Base Pearl Harbor-Hickam,2017-01-14 03:07:28,WAVVYJVMESY,Twitter for iPhone,10159,2418491456,P82C in HTOWN,R&B and being lifted || academy of hype ☠️,_jvmes__,0,
820104970498248706,It's Hyundai not Honda 🙄😂 ,2,1130,109,119,,"[[-158.026656,21.397631],[-158.026656,21.458421],[-157.98498,21.458421],[-157.98498,21.397631]]",Waipio,2017-01-14 03:07:16,©a®a,Twitter for iPhone,4137,30576128,,That's just life ✌️,mscaraaaa,0,
820104909697597441,Is #yolo still a thing?...🤔 ,0,499,133,232,,"[[-156.5369,20.860213],[-156.5369,20.916384],[-156.480503,20.916384],[-156.480503,20.860213]]",Wailuku,2017-01-14 03:07:01,Mitchell Wendorff,Twitter for iPhone,296,2910310382,,Id rather be cycling,Gelatoking,0,yolo
820104933923901440,show love to you like you show love to me. ,0,3697,481,519,,"[[-158.030114,21.426592],[-158.030114,21.465962],[-157.992829,21.465962],[-157.992829,21.426592]]",Mililani Town,2017-01-14 03:07:07,🏳️‍🌈,Twitter for iPhone,19543,3947310793,mililani,#grindhard2eatgreedy // God is in control.,askaboutbrooke,0,
820105388901023744,i was gonna sleep but now i can't sleep wtf ,0,808,190,164,,"[[-157.992788,21.369586],[-157.992788,21.431996],[-157.934172,21.431996],[-157.934172,21.369586]]",Pearl City,2017-01-14 03:08:56,brookiiee💞,Twitter for iPhone,3692,2891225491,,,bccsxo,0,
820105320110272512,I just asked my friend when she was giving birth just to find out she already gave birth. 😱😭😫 oh my god. ,3,5175,129,113,,"[[-159.390295,21.946465],[-159.390295,21.995001],[-159.329778,21.995001],[-159.329778,21.946465]]",Lihue,2017-01-14 03:08:39,alyssa-ashley,Twitter for iPhone,3448,890190846,Kaua'i,,lyss_shley,0,
820105207841292288,My salvation after the 6-0 loss... 😳 https://t.co/0QSQNzK9I8 ,8,11748,59,230,,"[[-157.845926,21.292157],[-157.845926,21.292157],[-157.845926,21.292157],[-157.845926,21.292157]]",Shirokiya JapanVillageWalk,2017-01-14 03:08:13,leslie oconnor,Twitter for iPhone,5709,3145464664,"Honolulu, HI",,leslieo54,0,
820105169186607105,#Hannity Can't stand listening to Obama. ,3,2371,85,109,,"[[-156.500605,20.848879],[-156.500605,20.90097],[-156.451278,20.90097],[-156.451278,20.848879]]",Kahului,2017-01-14 03:08:03,Blesi Varney,Twitter for Android,1408,2269967077,"Maui, HI",mother to 3 german shepherds.,beevee617,0,Hannity
820105640949338112,"GOD will show up, on his time. Not our time. Just remember that. He always comes through.#A2J ",0,0,3,45,,"[[-156.500605,20.848879],[-156.500605,20.90097],[-156.451278,20.90097],[-156.451278,20.848879]]",Kahului,2017-01-14 03:09:56,Dale Moritz,Twitter for Android,6,819355061943812096,"Kahului, HI",,dale_moritz,0,A2J
820105605696339972,"@_puuua I'm so dead. ""Woochiewoochie"" 😂😂😂💀 ",7,38981,1135,723,,"[[-158.026656,21.397631],[-158.026656,21.458421],[-157.98498,21.458421],[-157.98498,21.397631]]",Waipio,2017-01-14 03:09:47,mama sav,Twitter for iPhone,59882,863810419,"Kapolei, HI",@tuivalepurcellz 💘,sav2fab_,0,
