id,text,user_listed_count,user_favourites_count,user_followers_count,user_friends_count,geo_coords,place_coords,place_name,created_at,user_name,source,user_statuses_count,user_id,user_location,user_description,user_screen_name,retweet_count,hashtag
952121572801654784,I feel sooooo much better(: ,2,23487,480,550,,"[[-158.032127,21.36976],[-158.032127,21.399415],[-157.990212,21.399415],[-157.990212,21.36976]]",Waipahu,2018-01-13 10:14:07,Dina,Twitter for iPhone,9048,2614818123,TNP,🐺 | whs’20 | sc:ddinap,wutdina,0,
952121891203923968,@thedailybeast A visual that shouldn't be pictured ,196,41664,297,453,,"[[-158.048025,21.321044],[-158.048025,21.350693],[-158.004882,21.350693],[-158.004882,21.321044]]",Ewa Gentry,2018-01-13 10:15:23,J B Smith,Twitter for iPhone,20049,120145277,"Ewa Beach, HI",,JBSmith1966,0,
952122005351903232,so blessed ,0,3489,402,296,,"[[-157.765901,21.352946],[-157.765901,21.428447],[-157.705775,21.428447],[-157.705775,21.352946]]",Kailua,2018-01-13 10:15:50,Alysa Ojeda Ham🌱🌞,Twitter for iPhone,1253,4030920494,"San Diego, CA",Well-behaved women seldom make history. uci/pre-med,alysaojedaham,0,
952122150168682496,"legs shaved, eyebrows plucked &amp; a face mask on 😌 ",0,18991,61,84,,"[[-157.943639,21.374177],[-157.943639,21.421297],[-157.85149,21.421297],[-157.85149,21.374177]]",Aiea,2018-01-13 10:16:24,angel ❣,Twitter for iPhone,2506,1398561408,,BC♡ Miss Aloha Islands 2018 🌺👑,angelinalohax,0,
952122209354444800,“You’re across the pond” ,6,36800,1911,346,,"[[-157.938319,21.625099],[-157.938319,21.661968],[-157.912018,21.661968],[-157.912018,21.625099]]",Laie,2018-01-13 10:16:38,jem,Twitter for iPhone,11977,1081937947,,snapchat: jennamcnary99 (^_^),jennamcnary,0,
952122560837074945,Damn.... he’s ughhh... wowwww 😩 ,2,18679,1033,599,,"[[-158.053001,21.331948],[-158.053001,21.356753],[-158.026822,21.356753],[-158.026822,21.331948]]",Ewa Villages,2018-01-13 10:18:02,ᴷᴬᵞᴸᴱᴺ 🌻,Twitter for iPhone,40227,4194594852,"O'ahu, Hawaii",#4,kaaybreezie,0,
952122581825540096,"Fresh crab and broccoli salad. if you don’t know, now you know.… https://t.co/mDxfLthG15 ",2,213,45,50,"19.7280799,-155.06673","[[-155.184552,19.656471],[-155.184552,19.738955],[-154.990994,19.738955],[-154.990994,19.656471]]",Hilo,2018-01-13 10:18:07,David LaCaille,Instagram,914,392132949,Hawaii,it's better to fail trying than failing to try...,dlacaille,0,
952123138950639617,Watch your habits for they become your character.... watch your character for it becomes your destiny ..... ,11,409,680,1402,,"[[-156.696704,20.911087],[-156.696704,20.950546],[-156.674143,20.950546],[-156.674143,20.911087]]",Kaanapali,2018-01-13 10:20:20,Keno Kapone,Twitter for iPhone,935,4832192519,"San Francisco, CA","First Klass Ent, IG Kenokapone415",KenoKapone,0,
952123291350720512,Only now you follow back. Dis fakah. LMAO @ZaWarudoWryyyy ,2,4704,233,1686,,"[[-158.032127,21.36976],[-158.032127,21.399415],[-157.990212,21.399415],[-157.990212,21.36976]]",Waipahu,2018-01-13 10:20:56,fattz808 @ Home HI,Twitter for Android,2778,2291767026,"Waipahu, HI","Filipino dude loving that hawaii lifestyle. Beach, beer, and babes. Ken main since SF2:CE",Fattz808Matt,0,
952123382023077888,So high school lol I’m over it ,5,14473,669,253,,"[[-157.830997,21.385091],[-157.830997,21.428755],[-157.760186,21.428755],[-157.760186,21.385091]]",Kaneohe,2018-01-13 10:21:18,COONJAH,Twitter for iPhone,11329,2553445550,,a brownie,SawpCiara,0,
952123632913756160,"Everyone started off somewhere, all that matters is how far you’re willing to take it. ",1,9843,292,389,,"[[-157.96614,21.37939],[-157.96614,21.428691],[-157.907975,21.428691],[-157.907975,21.37939]]",Waimalu,2018-01-13 10:22:18,Mike Arucan,Twitter for iPhone,11954,26183871,,,mikexdvd,0,
952123805626810368,temperature down 74°F -&gt; 69°Fhumidity up 65% -&gt; 78%wind 8mph -&gt; 5mph ,28,0,274,2,"21.3,-157.86","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2018-01-13 10:22:59,Honolulu Weather,Cities,32649,113211714,"Honolulu, HI","Weather updates, forecast, warnings and information for Honolulu, HI. Sources: http://OpenWeatherMap.org, NOAA, USGS.",_HonoluluHI,0,
952123840334725121,"Fuck Donald trump , u already know ",0,11222,152,79,,"[[-157.937712,21.355729],[-157.937712,21.393936],[-157.897921,21.393936],[-157.897921,21.355729]]",Halawa,2018-01-13 10:23:07,Senpai,Twitter for iPhone,532,3175690238,"Hawaii, USA",,jonntheplug,0,
952124099031007232,Getting up at dawn to build a goat pen and all I want is some coffee.#coffeeproblems ,59,1872,1081,915,,"[[-155.184552,19.656471],[-155.184552,19.738955],[-154.990994,19.738955],[-154.990994,19.656471]]",Hilo,2018-01-13 10:24:09,Chuco Townsend,Twitter for Android,15940,316349196,"Hawaii, USA","food photos, coffee, comedy, sarcasm and steeze.",darqlabs,0,coffeeproblems
952124118643638272,"I'm at Joint Base Pearl Harbor Hickam - Hickam Main Gate in Honolulu, HI https://t.co/YtIc9FCZ9C ",14,21667,699,674,"21.34129351,-157.94379022","[[-158.025199,21.312725],[-158.025199,21.376774],[-157.92646,21.376774],[-157.92646,21.312725]]",Joint Base Pearl Harbor-Hickam,2018-01-13 10:24:14,Lacy Lynn,Foursquare,18357,444912782,✈️,int’l flight attendant • food lover • dog mom,2lacylynn,0,
952124185664540672,On Jan 15. Monday noontime. The Hawaii Tzuchi Foundation Volunteer team members are coming to… https://t.co/VKiogbt4RD ,1,200,78,122,"21.2769909,-157.7864075","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2018-01-13 10:24:30,the Compleat Kitchen,Instagram,511,19275074,"Honolulu, HI",Happy Cooks made the healthy meals!!,jenniferlin620,0,
952124383560007680,"""We go where nobody knows. With guns hidden under our petticoats. No we're never gonna quit it"" ",0,2386,142,148,,"[[-158.026656,21.397631],[-158.026656,21.458421],[-157.98498,21.458421],[-157.98498,21.397631]]",Waipio,2018-01-13 10:25:17,Randin Abordonado,Twitter for Android,1672,1468887187,"Waipio, HI","Turn the lights off, carry me home",randin720,0,
952124769997963264,Smh my brother and all his childish ass hoes. They needa catch them young self before my hands catch their face 😒 ,6,44506,748,433,,"[[-158.176921,21.368987],[-158.176921,21.404694],[-158.125777,21.404694],[-158.125777,21.368987]]",Nanakuli,2018-01-13 10:26:49,☞Jess⁶𓅓,Twitter for iPhone,29453,3033249834,sinning w/ bree,BHGP💛 13-3 #HereWeGo ῾umikūmākahi,jesuhliin,0,
952125541083111424,"Barefoot on the grass, listening to our favorite song 💕 #perfect ",1,17635,220,158,,"[[-158.231172,21.45265],[-158.231172,21.489361],[-158.194091,21.489361],[-158.194091,21.45265]]",Makaha,2018-01-13 10:29:53,stc. 💫,Twitter for iPhone,2198,2922115218,"Waianae, HI","Heart of gold, & a heart of stone at the same time-SoMo",xo_alohasb,0,perfect
952125630031654912,@MaeTheFanGirl I think it’s 1500 pesos but I meant comparing to the digital copy I purchased it was only $5 #ALDUBActually I prefer the hard copy so it’s all good not complaining✌️😉 can’t wait to receive my copy. ,19,54174,141,115,,"[[-156.690186,20.855885],[-156.690186,20.941656],[-156.657928,20.941656],[-156.657928,20.855885]]",Lahaina,2018-01-13 10:30:14,💖Alden💑Maine💖Ruby🇺🇸,Twitter for iPad,53492,3674373631,Hawaii,,Rubyjanecatuday,0,
952125707177488384,"See What's Happening | Political #News: View More. View videos for free. See whats going on in the news. Political, etc. https://t.co/IZrrAyl0DU ",28,82,2769,1840,"21.4466185,-158.1889369","[[-158.200392,21.428803],[-158.200392,21.478996],[-158.145479,21.478996],[-158.145479,21.428803]]",Waianae,2018-01-13 10:30:32,Weigle Tech,dlvr.it,14194,147285889,"Waianae, Hawaii","#Pics, #Videos, #Shopping",BlogThisLink,0,News
952125763930636289,@Lesley0043 aloha appreciate your following 😎 ,6,10711,4797,4744,,"[[-157.830997,21.385091],[-157.830997,21.428755],[-157.760186,21.428755],[-157.760186,21.385091]]",Kaneohe,2018-01-13 10:30:46,Norvia Shiroma,Twitter for iPhone,4650,847120364954038272,"Oahu, Hawaii",Aloha🌺Tweets reflect my values and outlook on life🌎 HappyHour yet🍷Iʻm seeking distractions to clear my mind😉😮My busyness eases the pain😜follow for follow,ShiromaNorvia,0,
952125998996209664,But on the bright side is. Did hit 122 ,6,2919,918,555,,"[[-157.778654,21.42733],[-157.778654,21.463074],[-157.722166,21.463074],[-157.722166,21.42733]]",Kaneohe Station,2018-01-13 10:31:42,Alex🤙,Twitter for iPhone,40748,1281445122,,O'ahu Hi 🌺USMC🇺🇸,beer_belly51,0,
952126047558004736,STRAIGHT FROM DA BIG ISLAND.Brought over to the @HawaiianVillage from a kind hearted-man ... a… https://t.co/ikzTkrPmsF ,25,436,697,718,"19.72136154,-155.08429411","[[-155.184552,19.656471],[-155.184552,19.738955],[-154.990994,19.738955],[-154.990994,19.656471]]",Hilo,2018-01-13 10:31:54,Elev8 Hawaii,Instagram,2185,2177972610,"Honolulu, Hi","♡♡SUPPORT SMALL LOCAL BUSINESSES♡♡  LOCAL companies, services, & passions •Partnered with: Chamber of Commerce Hawaii • IG:  @elev8hawaii • FB:  /elev8hawaii",Elev8Hawaii,0,
952127299612282882,Omg! I am so excited that this little 5ml bottle arrived today! This little treasure is $75… https://t.co/jQvbapm1SJ ,6,24,247,384,"21.40407907,-157.94050066","[[-157.96614,21.37939],[-157.96614,21.428691],[-157.907975,21.428691],[-157.907975,21.37939]]",Waimalu,2018-01-13 10:36:52,Michelle Ebalaroza,Instagram,7289,1862378095,"Hawaii, USA",,MEbalaroza,0,
952127988929150976,no one will truly understand the relationship that @Brylan_k and i have😂 https://t.co/gEgiEWaHED ,0,52227,655,473,,"[[-157.826522,21.408367],[-157.826522,21.438983],[-157.792604,21.438983],[-157.792604,21.408367]]",Heeia,2018-01-13 10:39:36,sass💖,Twitter for iPhone,11889,2598742568,"Kāne'ohe, Hi",,kbombaby,0,
952128178956288000,When your ankle wants to twist and you fall on your face. WEEELLLLLLL OKAY ANKLE 😭 ,1,2245,187,223,,"[[-158.028613,21.306027],[-158.028613,21.332114],[-157.990042,21.332114],[-157.990042,21.306027]]",Ewa Beach,2018-01-13 10:40:22,DaryleneCacas,Twitter for iPhone,19981,73730786,,,MsDarylene,0,
952128431814164480,kinda don’t wanna see u tonight bc ur lowkey a vibe killer ,7,31901,413,183,,"[[-157.943639,21.374177],[-157.943639,21.421297],[-157.85149,21.421297],[-157.85149,21.374177]]",Aiea,2018-01-13 10:41:22,prestynnextdoor,Twitter for iPhone,62502,1366317806,on cloud nine eating a taco,ʰᵉᶫᶫ ʸᵉᵃ ᵇᶦᵗᶜʰᵉˢ ᶫᵉᵗˢ PARTY,PRECSTASY,0,
952128831514558464,hopefully i can get my license by next month ,0,4974,323,262,,"[[-157.96614,21.37939],[-157.96614,21.428691],[-157.907975,21.428691],[-157.907975,21.37939]]",Waimalu,2018-01-13 10:42:57,gabe w,Twitter for iPhone,2694,3887176572,aiea,✝️,wolfgvbe,0,
952129021189369856,I’m kinda tipsy rn and I accidentally told my bf that I will be alone for a day in LV and have no one to take me to the airport but to take an uber🤦🏽‍♀️ he got mad at me omfg why did I do that ,1,9707,409,466,,"[[-158.090772,21.323228],[-158.090772,21.365894],[-158.048087,21.365894],[-158.048087,21.323228]]",Kapolei,2018-01-13 10:43:43,Sharmaine💘,Twitter for iPhone,21358,160001206,"Kapolei, HI",♡MarcWilliam• What is done with love is worth living.,sharrykinns,0,
952131857453207552,Alone is better. ,3,36116,779,705,,"[[-157.778654,21.42733],[-157.778654,21.463074],[-157.722166,21.463074],[-157.722166,21.42733]]",Kaneohe Station,2018-01-13 10:54:59,Megs 👻,Twitter for iPhone,21391,503961890,The good life.,United States Marine. Vans enthusiast. From The Good Life to the HiLife. John 14:8. Matthew 6:34.,MEGANNpplstare,0,
952131916681003008,I haven’t worn a wing eyeliner in such a long time wow I need to relearn how to do it nicely ,1,9707,409,466,,"[[-158.090772,21.323228],[-158.090772,21.365894],[-158.048087,21.365894],[-158.048087,21.323228]]",Kapolei,2018-01-13 10:55:13,Sharmaine💘,Twitter for iPhone,21359,160001206,"Kapolei, HI",♡MarcWilliam• What is done with love is worth living.,sharrykinns,0,
952132231522410496,HB1241 [NEW] Relating To Mortgage Servicers. https://t.co/RDtu6PkVJU ,18,0,103,1,"21.294786,-157.858818","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2018-01-13 10:56:28,LegiScan HI,eLobbyist,118214,104722449,"Hawaii, USA","Legislative tracking and API data services for citizens and professionals offering advanced monitoring, research, and reporting tools.",LegiScanHI,0,
952132232914726913,@raquelle_canas @spamberpamber I was just kittening Raquel. Do honestly think I meant that? No☺ ,0,2386,142,148,,"[[-158.026656,21.397631],[-158.026656,21.458421],[-157.98498,21.458421],[-157.98498,21.397631]]",Waipio,2018-01-13 10:56:28,Randin Abordonado,Twitter for Android,1673,1468887187,"Waipio, HI","Turn the lights off, carry me home",randin720,0,
952132615741550593,"I'm at My Bed in Makawao, HI https://t.co/0dzv05czzv ",5,219,42,259,"20.85725992,-156.31407251","[[-156.337091,20.830039],[-156.337091,20.872091],[-156.30079,20.872091],[-156.30079,20.830039]]",Makawao,2018-01-13 10:58:00,Jana-Mae De Cambra,Foursquare,15434,56950776,Makawao,,selphie6999,0,
952134106447409152,@OpenThePrimary @LightBlade1111 Among the creepiest art on the planet!!! WTF?! ,1,1228,179,45,,"[[-156.488217,20.713353],[-156.488217,20.797329],[-156.430615,20.797329],[-156.430615,20.713353]]",Kihei,2018-01-13 11:03:55,New Atlantis,Twitter Web Client,774,1001361906,The Pacific NW & Hawaii,"Writer, artist, EFT practitioner, truth seeker, proponent of human potential, student of alternative cosmology, and 100% believer we CAN create Heaven on Earth!",EFT_Seattle,0,
952134542298460160,"Every time I hold my girlfriends hand, the prouder I am to b her man is something nobody but me can understand. ",3,12012,389,273,,"[[-157.96614,21.37939],[-157.96614,21.428691],[-157.907975,21.428691],[-157.907975,21.37939]]",Waimalu,2018-01-13 11:05:39,堀内•フランデ 。,Twitter for iPhone,10415,2669524844,"Michelle, L ❤️",,FrandyHoriuchi,0,
952134659869216768,Sometimes the best therapy is a long drive to the sunset with good music #photooftheday… https://t.co/KzWyLOH9hw ,21,25,88,75,"21.59,-158.11388889","[[-178.443593,18.86546],[-178.443593,28.517269],[-154.755792,28.517269],[-154.755792,18.86546]]",Hawaii,2018-01-13 11:06:07,Alex Herrera,Instagram,3650,396871706,,,Alexnfr5,0,photooftheday
952134911867015168,"@RapHubDaily u betta stay here for these, then we can dip lmaoooo  @yoacob ",5,23393,622,395,,"[[-156.690251,20.946851],[-156.690251,21.003423],[-156.646359,21.003423],[-156.646359,20.946851]]",Napili-Honokowai,2018-01-13 11:07:07,𝔟𝔞𝔟𝑦𝔤𝔦𝔯𝔩,Twitter for iPhone,23112,528843097,MAUI NŌ KA ʻOI,"🍷♍️ as above, so below / #HBG",kailanoelani,0,
952135482862899201,Byeeeee Mimi 😘😘 @ Rumours Night Club https://t.co/SFCFnqL0ey ,15,286,360,477,"21.28998341,-157.83977887","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2018-01-13 11:09:23,Marisha Ake,Instagram,13439,38948118,Hawaii.,Change is the only constant. IG: @marishaa Snapchat: omgitsrisha,marishaa,0,
952135663717040128,"@becki_p20 @LightBlade1111 Praying for you all. I don't know what happens inside a human being to make this behavior possible, but I'm praying that it heals in all of humanity. WE ARE BETTER THAN THIS! ",1,1230,179,45,,"[[-156.488217,20.713353],[-156.488217,20.797329],[-156.430615,20.797329],[-156.430615,20.713353]]",Kihei,2018-01-13 11:10:06,New Atlantis,Twitter Web Client,775,1001361906,The Pacific NW & Hawaii,"Writer, artist, EFT practitioner, truth seeker, proponent of human potential, student of alternative cosmology, and 100% believer we CAN create Heaven on Earth!",EFT_Seattle,0,
952136191528316929,The Latest Ink 💉 obiwanink Killed It 🔥🔥 @ Victorian Tattoo Waikiki https://t.co/G5oH78tcYp ,0,1342,171,105,"21.2851627,-157.83810639","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2018-01-13 11:12:12,Ethan Roth,Instagram,5394,3400341854,Bikini Bottom,https://www.instagram.com/r0guer0th/,Roth10Ethan,0,
952137043013918720,"@kl4pperm4n @DeJ_Jello @Just_Me_Charles @peoplesdavid @FlatEarthOrg @Aazmatazz @PersonAwake The main FACT that I am focused on is that THE EARTH IS FLAT. Troll all you want, but it won't DETRACT from this FACT. If U need more distance proofs, here ya go-COUNTLESS more where this came from-because- are you starting to catch on? THE EARTH IS FLAT. https://t.co/1Ks4MgmlI3 ",1,1230,179,45,,"[[-156.488217,20.713353],[-156.488217,20.797329],[-156.430615,20.797329],[-156.430615,20.713353]]",Kihei,2018-01-13 11:15:35,New Atlantis,Twitter Web Client,776,1001361906,The Pacific NW & Hawaii,"Writer, artist, EFT practitioner, truth seeker, proponent of human potential, student of alternative cosmology, and 100% believer we CAN create Heaven on Earth!",EFT_Seattle,0,
952137229249466368,SB650 [NEW] Relating To The Renewable Energy Technologies Income Tax Credit. https://t.co/0goZdo4aY1 ,18,0,103,1,"21.294786,-157.858818","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2018-01-13 11:16:19,LegiScan HI,eLobbyist,118215,104722449,"Hawaii, USA","Legislative tracking and API data services for citizens and professionals offering advanced monitoring, research, and reporting tools.",LegiScanHI,0,
952137306500206593,HB991 [NEW] Relating To Open Government. https://t.co/M7ysOB5Wzi ,18,0,103,1,"21.294786,-157.858818","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2018-01-13 11:16:38,LegiScan HI,eLobbyist,118216,104722449,"Hawaii, USA","Legislative tracking and API data services for citizens and professionals offering advanced monitoring, research, and reporting tools.",LegiScanHI,0,
952137858302668801,Tonight was memorable ,5,8624,209,220,,"[[-158.026656,21.397631],[-158.026656,21.458421],[-157.98498,21.458421],[-157.98498,21.397631]]",Waipio,2018-01-13 11:18:49,QuynneStefani,Twitter for iPhone,13661,1049618983,Beyond Paradise,Always loving life ♡♡♡,itsquynne,0,
952137996349800449,When people call me and I’m on the aux 😤😤🖕🏾 ,2,32673,984,795,,"[[-158.032127,21.36976],[-158.032127,21.399415],[-157.990212,21.399415],[-157.990212,21.36976]]",Waipahu,2018-01-13 11:19:22,ɗʗ🤘🏾,Twitter for iPhone,27417,483684191,DAT'WAY,it’s never that serious...,CorriBriscoe,0,
952138352702062592,dumb ass me 🔫🔫 ,19,57076,685,418,,"[[-156.500605,20.848879],[-156.500605,20.90097],[-156.451278,20.90097],[-156.451278,20.848879]]",Kahului,2018-01-13 11:20:47,💛KAMA,Twitter for iPhone,49758,45289669,Made on Maui,you’re cold. and i burn,loveKamalani,0,
952138707724681216,"Got to work tonight only to discover that everyone’s Tamiflu has been extended another four days. Oh, joy. #TamifluTsunami #INeedAMassage ",29,106881,1819,1716,,"[[-156.500605,20.848879],[-156.500605,20.90097],[-156.451278,20.90097],[-156.451278,20.848879]]",Kahului,2018-01-13 11:22:12,MauiLaurie🏌️⚾️,Twitter for iPhone,24573,339294899,"Kihei, HI","I love the New York Yankees, golf, history, reading, snorkeling & traveling. Living & loving on Maui! I'm a proud Democrat. I reek of awesomeness. #28 for Jim",KenneyLaurie,0,TamifluTsunami; INeedAMassage
952139652328169472,Bounding time with brother today 💙 https://t.co/sT7PJTfCZG ,5,8624,209,220,,"[[-158.026656,21.397631],[-158.026656,21.458421],[-157.98498,21.458421],[-157.98498,21.397631]]",Waipio,2018-01-13 11:25:57,QuynneStefani,Twitter for iPhone,13663,1049618983,Beyond Paradise,Always loving life ♡♡♡,itsquynne,0,
952139670556524547,I FEEL SO FUCKING REJECTED I STGGGGG 💀💀💀 NEVER DOING THAT SHIT AGAINNNNNN 😂😂😂 ,0,516,47,46,,"[[-158.176921,21.368987],[-158.176921,21.404694],[-158.125777,21.404694],[-158.125777,21.368987]]",Nanakuli,2018-01-13 11:26:02,a l i z é 👑,Twitter for iPhone,1161,3192833767,"Wahiawa, HI",✖️✖️✖️,admkfm,0,
952140200813080578,I’m so proud of myselfffff💓💞💘 ,0,1428,257,172,,"[[-157.830997,21.385091],[-157.830997,21.428755],[-157.760186,21.428755],[-157.760186,21.385091]]",Kaneohe,2018-01-13 11:28:08,ℳƘ♛,Twitter for iPhone,5203,860793974897778688,"Ewa Beach, HI",fwar1,mishaleikealohi,0,
952141166752878592,so during finals week I used to always sleep w the book underneath my pillow in hopes that the information would reverse osmosis to my head ,3,6247,565,708,,"[[-158.035743,21.349278],[-158.035743,21.376145],[-158.016301,21.376145],[-158.016301,21.349278]]",West Loch Estate,2018-01-13 11:31:58,Allana Marie♡,Twitter for iPhone,14813,125248614,"Oahu, Hawai'i",I'll probably stop in the middle of my sentence to tell you that there's a dog nearby.,alliephabet,0,
952141895651569664,Take me back. #buddha #hawaii #hawaiilife #buddhaful #juliethurgoodphotography… https://t.co/vhoDYbsgSU ,15,85,1387,2531,"19.9163848,-155.88579531","[[-178.443593,18.86546],[-178.443593,28.517269],[-154.755792,28.517269],[-154.755792,18.86546]]",Hawaii,2018-01-13 11:34:52,JT Photography,Instagram,4000,24604438,"Orangeville, Ontario",Photographer & Creative Maven,juliethurgood,0,buddha; hawaii; hawaiilife; buddhaful; juliethurgoodphotography
952141954321534977,"Since the world is holographic &amp; all parts reflect the whole, healing yourself heals the world. You don't even have to have specifics. Simply ask: ""God, please heal whatever it is in me that's holding the world back from its most amazing, beautiful expression"" &amp; see what happens. https://t.co/iePC1Dkq4K ",1,1230,179,45,,"[[-156.488217,20.713353],[-156.488217,20.797329],[-156.430615,20.797329],[-156.430615,20.713353]]",Kihei,2018-01-13 11:35:06,New Atlantis,Twitter Web Client,777,1001361906,The Pacific NW & Hawaii,"Writer, artist, EFT practitioner, truth seeker, proponent of human potential, student of alternative cosmology, and 100% believer we CAN create Heaven on Earth!",EFT_Seattle,0,
952142231699316737,Saw way too many people I went to high school with today and I am ready to go back home to Denver 😂 ,4,15217,377,315,,"[[-155.953396,19.532731],[-155.953396,19.583644],[-155.915959,19.583644],[-155.915959,19.532731]]",Honalo,2018-01-13 11:36:12,hi welcome to chilis,Twitter for iPhone,16214,628045799,Hawaii/Denver,¯\_(ツ)_/¯,mariaxolove,0,
952142417985118208,What is a resolution ,3,2440,265,229,,"[[-158.051263,21.455001],[-158.051263,21.490462],[-158.023687,21.490462],[-158.023687,21.455001]]",Wheeler Army Airfield,2018-01-13 11:36:57,Mr. Horschel,Twitter for iPhone,3077,785480186,"Hawaii, USA",@clariceree 💍 US ARMY🤘🏽Hawaii🤙🏽🌴,MrHorschel,0,
952142548083998720,My gf doesn’t appreciate my lame jokes. :/ ,6,44507,748,433,,"[[-158.176921,21.368987],[-158.176921,21.404694],[-158.125777,21.404694],[-158.125777,21.368987]]",Nanakuli,2018-01-13 11:37:28,☞Jess⁶𓅓,Twitter for iPhone,29455,3033249834,sinning w/ bree,BHGP💛 13-3 #HereWeGo ῾umikūmākahi,jesuhliin,0,
952142679231512578,Starving af. Fucken hate this ,4,17833,392,344,,"[[-157.830997,21.385091],[-157.830997,21.428755],[-157.760186,21.428755],[-157.760186,21.385091]]",Kaneohe,2018-01-13 11:37:59,Randy Manuwa,Twitter for iPhone,12088,2335973166,,Pacifico Magnifico,Randyinthecut,0,
952143525658861569,I asked for citron absolute and the bartender gave me patron. Biggest surprise of 2018 thus far ,3,6465,564,357,,"[[-156.488217,20.713353],[-156.488217,20.797329],[-156.430615,20.797329],[-156.430615,20.713353]]",Kihei,2018-01-13 11:41:21,Titó,Twitter for iPhone,14830,402178790,Snapchat: tyler_knaut,"kitchen designer // SIU alum //currently resided in Haiku, Hawaii // SC tyler_knaut",Beeach_Bum,0,
952143923895414786,"Dear @realDonaldTrump, you’re the worst fucking President in the history of the United States. 🙃 ",3,6247,565,708,,"[[-158.035743,21.349278],[-158.035743,21.376145],[-158.016301,21.376145],[-158.016301,21.349278]]",West Loch Estate,2018-01-13 11:42:56,Allana Marie♡,Twitter for iPhone,14815,125248614,"Oahu, Hawai'i",I'll probably stop in the middle of my sentence to tell you that there's a dog nearby.,alliephabet,0,
952144004346359809,:”it’s so cold. IM RIP MY TITS OFF” 😂👏🏼 ,0,1750,290,292,,"[[-158.032127,21.36976],[-158.032127,21.399415],[-157.990212,21.399415],[-157.990212,21.36976]]",Waipahu,2018-01-13 11:43:15,👑®️,Twitter for iPhone,2943,814659652373729280,,,Reeyssiee,0,
952144021459292160,"No seriously, take me back. #beach #warmth #ocean #hawaii #waikoloa #juliethurgoodphotography… https://t.co/swJeS7J2M4 ",15,85,1387,2531,"19.9163848,-155.88579531","[[-178.443593,18.86546],[-178.443593,28.517269],[-154.755792,28.517269],[-154.755792,18.86546]]",Hawaii,2018-01-13 11:43:19,JT Photography,Instagram,4001,24604438,"Orangeville, Ontario",Photographer & Creative Maven,juliethurgood,0,beach; warmth; ocean; hawaii; waikoloa; juliethurgoodphotography
952144070285049856,@creepygirl808 wyd sunday/Monday ,1,5990,232,276,,"[[-157.992788,21.369586],[-157.992788,21.431996],[-157.934172,21.431996],[-157.934172,21.369586]]",Pearl City,2018-01-13 11:43:30,kat,Twitter for iPhone,12001,1110620630,Hawaii/California,chunky and funky,thekatsouza,0,
952144716790984704,HB1651 [NEW] Relating To Collective Bargaining. https://t.co/VU4gR8bJlO ,18,0,103,1,"21.294786,-157.858818","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2018-01-13 11:46:05,LegiScan HI,eLobbyist,118217,104722449,"Hawaii, USA","Legislative tracking and API data services for citizens and professionals offering advanced monitoring, research, and reporting tools.",LegiScanHI,0,
952144774965923841,HB1611 [NEW] Relating To Public Safety. https://t.co/y3UCVxaXqU ,18,0,103,1,"21.294786,-157.858818","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2018-01-13 11:46:19,LegiScan HI,eLobbyist,118218,104722449,"Hawaii, USA","Legislative tracking and API data services for citizens and professionals offering advanced monitoring, research, and reporting tools.",LegiScanHI,0,
952145267943510016,"HIGH SURF WARNING FOR NORTH AND WEST FACING SHORES OF NIIHAU, KAUAI, OAHU, MOLOKAI AND BIG… https://t.co/UXcYpR2oq9 ",98,176,1309,2012,"20.92862201,-156.26196259","[[-178.443593,18.86546],[-178.443593,28.517269],[-154.755792,28.517269],[-154.755792,18.86546]]",Hawaii,2018-01-13 11:48:16,Benjamin Barreras,Instagram,301416,14466397,"Haiku, Maui, Hawaii",Imagination is more important than knowledge...Albert Einstein :),MauiBenjamin,0,
952146653644861440,"@HillaryClinton Did you see this, Hillary? This African-American man does not think @realDonaldTrump is racist. Far from it! https://t.co/Qp0DSdBVZ2 ",1,1230,179,45,,"[[-156.488217,20.713353],[-156.488217,20.797329],[-156.430615,20.797329],[-156.430615,20.713353]]",Kihei,2018-01-13 11:53:46,New Atlantis,Twitter Web Client,778,1001361906,The Pacific NW & Hawaii,"Writer, artist, EFT practitioner, truth seeker, proponent of human potential, student of alternative cosmology, and 100% believer we CAN create Heaven on Earth!",EFT_Seattle,0,
